,FIPS,COUNTY,RPL_THEMES,pres_r,n,State,pres_r_norm
137,13279,Toombs,0.9761,109.9,1.0,GA,0.3530356569225827
138,13281,Towns,0.3258,81.8,2.0,GA,0.2627690330870543
139,13283,Treutlen,0.9471,59.4,0.0,GA,0.19081272084805653
140,13285,Troup,0.9013,87.0,1.0,GA,0.2794731769996788
141,13287,Turner,0.9809,84.2,0.0,GA,0.27047863796980404
142,13289,Twiggs,0.758,0.0,0.0,GA,0.0001
143,13291,Union,0.3115,95.2,0.0,GA,0.30581432701574046
144,13293,Upson,0.8532,135.3,0.0,GA,0.4346289752650177
145,13295,Walker,0.6408,42.0,1.0,GA,0.13491808544812078
146,13297,Walton,0.293,86.7,1.0,GA,0.27850947638933504
147,13299,Ware,0.8449,194.8,1.0,GA,0.6257629296498555
148,13301,Warren,0.8946,63.2,0.0,GA,0.20301959524574364
149,13303,Washington,0.9462,69.9,0.0,GA,0.22454224221008676
150,13305,Wayne,0.9166,115.5,0.0,GA,0.3710247349823321
151,13307,Webster,0.7876,62.0,0.0,GA,0.19916479280436877
152,13309,Wheeler,0.8124,10.2,0.0,GA,0.03276582075168647
153,13311,White,0.2357,83.6,0.0,GA,0.2685512367491166
154,13313,Whitfield,0.8793,75.7,0.0,GA,0.24317378734339865
155,13315,Wilcox,0.8169,0.0,0.0,GA,0.0001
156,13317,Wilkes,0.7561,109.0,0.0,GA,0.35014455509155157
157,13319,Wilkinson,0.7873,73.7,0.0,GA,0.23674911660777384
158,13321,Worth,0.7357,78.8,0.0,GA,0.2531320269836171
